country,date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,code,continent,population,median_age,new_cases,new_deaths,new_vaccinations,trend_status
Sint Maarten (Dutch part),2022-09-30,10863.0,257642.95,87.0,2063.4207,65095.0,29788.0,26286.0,62.34376,SXM,North America,42163.0,41.47999954223633,27.0,0.0,0.0,Insufficient data
Australia,2022-09-30,9892867.0,377576.12,15616.0,596.00806,63011372.0,22231734.0,21647524.0,82.62102,AUS,Oceania,26200987.0,37.512001037597656,195644.0,678.0,0.0,Insufficient data
Faroe Islands,2022-09-30,34658.0,641351.6,28.0,518.1443,103894.0,41715.0,40895.0,75.67683,FRO,Europe,54039.0,37.53799819946289,0.0,0.0,0.0,Insufficient data
Burundi,2022-09-30,50193.0,3767.9314,15.0,1.126033,21467.0,19568.0,18972.0,0.14242065,BDI,Africa,13321102.0,15.67199993133545,906.0,0.0,0.0,Insufficient data
Nepal,2022-09-30,999742.0,33643.863,12018.0,404.43628,58094360.0,27189864.0,22667676.0,76.2825,NPL,Asia,29715435.0,24.356000900268555,2396.0,17.0,0.0,Insufficient data
Democratic Republic of Congo,2022-09-30,92908.0,907.3315,1443.0,14.092214,5286630.0,4884351.0,3072010.0,3.0000985,COD,Africa,102396974.0,15.765999794006348,187.0,38.0,0.0,Insufficient data
Yemen,2022-09-30,11935.0,312.24756,2157.0,56.43217,1065395.0,861625.0,604202.0,1.5807339,YEM,Asia,38222878.0,18.118000030517575,9.0,2.0,0.0,Insufficient data
Senegal,2022-09-30,88398.0,5008.073,1968.0,111.49448,2469499.0,1504180.0,1096047.0,6.2095113,SEN,Africa,17651099.0,18.88800048828125,300.0,0.0,0.0,Insufficient data
Turkmenistan,2022-09-30,0.0,0.0,0.0,0.0,7140000.0,2970000.0,2920000.0,40.386173,TKM,Asia,7230197.0,25.93099975585937,0.0,0.0,0.0,Insufficient data
Poland,2022-09-30,6293380.0,163951.02,117568.0,3062.8044,56820256.0,22786886.0,22561864.0,58.77669,POL,Europe,38385734.0,40.86399841308594,116774.0,477.0,613203.0,Improving
Latvia,2022-09-30,921950.0,490122.84,6689.0,3555.9756,2895716.0,1346184.0,1305976.0,69.4277,LVA,Europe,1881059.0,42.94599914550781,27370.0,76.0,0.0,Insufficient data
Nigeria,2022-09-30,265382.0,1189.249,3155.0,14.138414,73714290.0,49076780.0,36133196.0,16.19227,NGA,Africa,223150906.0,17.566999435424805,1856.0,7.0,0.0,Insufficient data
Gibraltar,2022-09-30,20092.0,533921.5,108.0,2869.974,119855.0,42074.0,41421.0,110.07149,GIB,Europe,37631.0,38.948001861572266,43.0,1.0,0.0,Insufficient data
Mongolia,2022-09-30,982955.0,290298.47,2131.0,629.3534,5492919.0,2272965.0,2175617.0,64.25302,MNG,Asia,3386015.0,26.617000579833984,3777.0,2.0,0.0,Insufficient data
Saint Pierre and Miquelon,2022-09-30,3199.0,555381.94,1.0,173.61111,,,,,SPM,North America,5760.0,45.98899841308594,41.0,0.0,0.0,Insufficient data
Qatar,2022-09-30,450448.0,155731.47,682.0,235.78497,7491345.0,2806774.0,2805773.0,97.0028,QAT,Asia,2892466.0,32.45800018310547,21657.0,1.0,0.0,Insufficient data
Kazakhstan,2022-09-30,1483609.0,74052.3,19050.0,950.85443,20918680.0,10835915.0,10593787.0,52.877426,KAZ,Asia,20034612.0,29.347999572753903,5215.0,9.0,0.0,Insufficient data
Botswana,2022-09-30,326332.0,133748.38,2782.0,1140.213,2891400.0,1515015.0,1375332.0,56.368492,BWA,Africa,2439895.0,22.60400009155273,74.0,4.0,0.0,Insufficient data
India,2022-09-30,44587307.0,31280.049,528629.0,370.85757,2185459200.0,1026371140.0,948371260.0,66.53261,IND,Asia,1425423209.0,27.68400001525879,158914.0,755.0,61272361.0,Insufficient data
Congo,2022-09-30,24916.0,4128.512,386.0,63.95913,833210.0,695760.0,654119.0,10.838571,COG,Africa,6035104.0,18.20199966430664,65.0,0.0,0.0,Insufficient data
North Korea,2022-09-30,0.0,0.0,0.0,0.0,,,,,PRK,Asia,26328843.0,35.80500030517578,0.0,0.0,0.0,Insufficient data
Wallis and Futuna,2022-09-30,761.0,66168.16,7.0,608.6427,16426.0,6483.0,6457.0,56.142944,WLF,Oceania,11501.0,36.5989990234375,0.0,0.0,0.0,Insufficient data
Palestine,2022-09-30,702870.0,132485.14,5708.0,1075.9105,3741181.0,2010433.0,1774298.0,33.444042,PSE,Asia,5305274.0,19.604999542236328,538.0,4.0,0.0,Insufficient data
Greenland,2022-09-30,11971.0,213714.42,21.0,374.90628,79738.0,41227.0,38511.0,68.75246,GRL,North America,56014.0,33.92399978637695,0.0,0.0,0.0,Insufficient data
French Polynesia,2022-09-30,76703.0,273560.22,649.0,2314.6497,465418.0,188352.0,184491.0,65.79846,PYF,Oceania,280388.0,34.15999984741211,244.0,0.0,0.0,Insufficient data
Ethiopia,2022-09-30,493563.0,3936.4023,7572.0,60.390343,52509416.0,43111240.0,36707356.0,29.275883,ETH,Africa,125384285.0,18.527999877929688,383.0,0.0,0.0,Insufficient data
Grenada,2022-09-30,19536.0,167077.17,237.0,2026.8883,90251.0,44093.0,38879.0,33.250378,GRD,North America,116928.0,32.88600158691406,247.0,1.0,0.0,Insufficient data
Colombia,2022-09-30,6306552.0,121894.13,141769.0,2740.136,87566540.0,42633864.0,36479816.0,70.50882,COL,South America,51737944.0,31.18099975585937,6957.0,250.0,0.0,Increasing
Cook Islands,2022-09-30,6389.0,433240.66,1.0,67.8104,39780.0,15033.0,14685.0,99.579575,COK,Oceania,14747.0,34.10900115966797,124.0,0.0,0.0,Insufficient data
Myanmar,2022-09-30,623166.0,11592.321,19459.0,361.98218,64549990.0,34777310.0,27545328.0,51.24065,MMR,Asia,53756791.0,29.250999450683597,7945.0,21.0,0.0,Insufficient data
Sao Tome and Principe,2022-09-30,6230.0,27528.246,77.0,340.23676,227479.0,127366.0,103349.0,45.6664,STP,Africa,226313.0,18.86899948120117,77.0,1.0,0.0,Insufficient data
Cape Verde,2022-09-30,62374.0,120007.695,410.0,788.84076,859940.0,356734.0,308720.0,59.39779,CPV,Africa,519750.0,27.32200050354004,54.0,0.0,0.0,Insufficient data
Hong Kong,2022-09-30,,,,,19450424.0,6871195.0,6698450.0,89.72044,HKG,Asia,7465913.0,45.59099960327149,0.0,0.0,790559.0,Insufficient data
Northern Mariana Islands,2022-09-30,13171.0,285698.78,40.0,867.66016,,,,,MNP,Oceania,46101.0,35.17900085449219,48.0,0.0,0.0,Insufficient data
Laos,2022-09-30,215821.0,28551.498,671.0,88.768265,11111066.0,5888649.0,5222417.0,69.08865,LAO,Asia,7559008.0,23.972000122070312,1896.0,0.0,0.0,Insufficient data
Gabon,2022-09-30,48713.0,20040.316,306.0,125.88707,569829.0,310579.0,257257.0,10.583442,GAB,Africa,2430750.0,21.475000381469727,58.0,0.0,0.0,Insufficient data
Benin,2022-09-30,27782.0,2019.113,163.0,11.8463545,3690703.0,3205878.0,2689382.0,19.545628,BEN,Africa,13759507.0,17.645999908447266,247.0,0.0,0.0,Insufficient data
Kenya,2022-09-30,338424.0,6237.9478,5678.0,104.65885,21522784.0,13610115.0,10146842.0,18.703009,KEN,Africa,54252458.0,19.27199935913086,254.0,4.0,0.0,Insufficient data
Tunisia,2022-09-30,1145686.0,94533.71,29249.0,2413.4158,13146062.0,7208140.0,6383424.0,52.67139,TUN,Africa,12119338.0,31.74399948120117,1824.0,15.0,0.0,Insufficient data
Samoa,2022-09-30,16230.0,75393.695,29.0,134.71454,448009.0,191071.0,177489.0,82.449486,WSM,Oceania,215270.0,20.090999603271484,53.0,0.0,0.0,Insufficient data
Czechia,2022-09-30,4459202.0,417793.66,41200.0,3860.13,18088632.0,6974288.0,6889581.0,64.550186,CZE,Europe,10673216.0,42.64500045776367,93242.0,258.0,176513.0,Stable
Cameroon,2022-09-30,123785.0,4479.645,1960.0,70.930275,1893318.0,1607691.0,1256706.0,4.547883,CMR,Africa,27632770.0,17.62299919128418,796.0,11.0,0.0,Insufficient data
Argentina,2022-09-30,9708420.0,213804.62,129897.0,2860.6694,109845270.0,41352310.0,34743724.0,76.5147,ARG,South America,45407904.0,31.73900032043457,30195.0,186.0,547667.0,Stable
Lesotho,2022-09-30,34490.0,15086.75,706.0,308.82126,1077116.0,924248.0,872661.0,38.172276,LSO,Africa,2286112.0,21.263999938964844,62.0,2.0,0.0,Insufficient data
Mauritius,2022-09-30,263019.0,206106.1,1026.0,803.9908,2584578.0,1021934.0,977728.0,76.61641,MUS,Africa,1276134.0,36.51300048828125,4236.0,3.0,0.0,Insufficient data
Bosnia and Herzegovina,2022-09-30,398668.0,124397.08,16136.0,5034.9443,1924950.0,943394.0,846080.0,26.400383,BIH,Europe,3204802.0,44.55899810791016,3038.0,87.0,0.0,Insufficient data
Bahamas,2022-09-30,37293.0,93808.95,833.0,2095.376,362109.0,173208.0,164779.0,41.449455,BHS,North America,397542.0,34.23400115966797,224.0,10.0,0.0,Insufficient data
Mauritania,2022-09-30,62812.0,12882.811,995.0,204.0756,3252274.0,2005923.0,1424532.0,29.21731,MRT,Africa,4875644.0,16.992000579833984,50.0,3.0,0.0,Insufficient data
Haiti,2022-09-30,33761.0,2934.8196,857.0,74.4984,470964.0,361212.0,222303.0,1.9324641,HTI,North America,11503603.0,23.25,210.0,16.0,0.0,Insufficient data
Lithuania,2022-09-30,1250432.0,443899.97,9320.0,3308.5747,4502541.0,1955338.0,1878828.0,66.69788,LTU,Europe,2816923.0,42.632999420166016,32008.0,31.0,4508.0,Stable
Transnistria,2022-09-30,,,,,,,,,OWID_TRS,Europe,,,0.0,0.0,0.0,Insufficient data
Guernsey,2022-09-30,31309.0,491121.56,56.0,878.4314,157708.0,54146.0,51351.0,80.55059,GGY,Europe,63750.0,43.880001068115234,542.0,1.0,0.0,Insufficient data
Niger,2022-09-30,9408.0,371.68173,313.0,12.365687,4534313.0,3740079.0,2980972.0,11.776922,NER,Africa,25311978.0,15.10200023651123,77.0,1.0,0.0,Insufficient data
Bolivia,2022-09-30,1108129.0,91754.13,22234.0,1840.9963,14671344.0,7357453.0,6156409.0,50.97565,BOL,South America,12077156.0,24.392000198364254,7309.0,38.0,127845.0,Stable
Guam,2022-09-30,48891.0,295962.9,401.0,2427.4636,,,,,GUM,Oceania,165193.0,30.979999542236328,568.0,11.0,0.0,Insufficient data
Ecuador,2022-09-30,1004079.0,56333.293,35891.0,2013.6447,37260948.0,15237333.0,14088206.0,79.0411,ECU,South America,17823900.0,27.975000381469727,8968.0,59.0,0.0,Insufficient data
Malaysia,2022-09-30,4838872.0,139466.88,36369.0,1048.2341,72161680.0,28109662.0,27520114.0,79.318985,MYS,Asia,34695494.0,29.572999954223636,58588.0,144.0,77448.0,Insufficient data
French Guiana,2022-09-30,93974.0,315011.78,410.0,1374.3677,,,,,GUF,South America,298319.0,25.23500061035156,388.0,2.0,0.0,Insufficient data
Eritrea,2022-09-30,10169.0,2982.5925,103.0,30.210152,,,,,ERI,Africa,3409450.0,18.405000686645508,15.0,0.0,0.0,Insufficient data
Serbia,2022-09-30,2359530.0,347438.56,17000.0,2503.234,8534688.0,3354075.0,3278198.0,48.271156,SRB,Europe,6791215.0,43.67499923706055,80045.0,328.0,0.0,Insufficient data
Croatia,2022-09-30,1231575.0,315220.2,16902.0,4326.047,5300573.0,2318453.0,2248634.0,57.553524,HRV,Europe,3907031.0,44.61100006103516,19028.0,215.0,28660.0,Improving
Mexico,2022-09-30,7118992.0,55351.992,330687.0,2571.1763,209673620.0,97018290.0,79947470.0,62.16121,MEX,North America,128613116.0,28.527999877929688,41605.0,385.0,0.0,Increasing
Belize,2022-09-30,68826.0,170893.95,683.0,1695.879,500424.0,251025.0,220396.0,54.724003,BLZ,North America,402741.0,25.520999908447266,524.0,3.0,0.0,Insufficient data
Turks and Caicos Islands,2022-09-30,6380.0,139091.77,36.0,784.8438,72837.0,32338.0,30288.0,66.031525,TCA,North America,45869.0,37.86600112915039,11.0,0.0,0.0,Insufficient data
British Virgin Islands,2022-09-30,7305.0,190502.27,64.0,1669.0137,41453.0,19466.0,18261.0,47.621655,VGB,North America,38346.0,37.119998931884766,14.0,0.0,0.0,Insufficient data
Kuwait,2022-09-30,659344.0,143663.14,2563.0,558.4469,8214656.0,3445141.0,3337299.0,72.71574,KWT,Asia,4589514.0,33.4630012512207,1786.0,0.0,0.0,Insufficient data
New Caledonia,2022-09-30,74315.0,258820.05,314.0,1093.5813,469223.0,191568.0,184013.0,64.087,NCL,Oceania,287130.0,33.5890007019043,213.0,0.0,0.0,Insufficient data
Zambia,2022-09-30,333503.0,16548.607,4017.0,199.3258,9408734.0,7540676.0,6096991.0,30.253613,ZMB,Africa,20152935.0,17.288000106811523,681.0,1.0,0.0,Insufficient data
Thailand,2022-09-30,4681309.0,65258.074,32764.0,456.73456,142635000.0,57005496.0,53486090.0,74.56032,THA,Asia,71735321.0,39.19400024414063,30390.0,461.0,606164.0,Increasing
Trinidad and Tobago,2022-09-30,183181.0,122453.49,4207.0,2812.3105,1580898.0,753588.0,716898.0,47.923454,TTO,North America,1495923.0,36.22600173950195,4340.0,73.0,675.0,Insufficient data
Eswatini,2022-09-30,73390.0,60208.99,1422.0,1166.6056,773579.0,492300.0,342088.0,28.064821,SWZ,Africa,1218921.0,21.76799964904785,29.0,0.0,0.0,Insufficient data
Ukraine,2022-09-30,5134952.0,125093.94,106642.0,2597.9343,31668576.0,15774300.0,15153577.0,36.916035,UKR,Europe,41048768.0,41.45100021362305,120839.0,365.0,0.0,Improving
San Marino,2022-09-30,20793.0,609533.0,118.0,3459.0918,69338.0,26357.0,23633.0,69.27857,SMR,Europe,34113.0,46.78200149536133,417.0,0.0,0.0,Insufficient data
Uzbekistan,2022-09-30,162562.0,4652.7437,1016.0,29.079292,65334144.0,20652200.0,16495460.0,47.212234,UZB,Asia,34938953.0,26.836000442504883,382.0,0.0,0.0,Insufficient data
Nauru,2022-09-30,4610.0,389950.94,1.0,84.58806,24005.0,10493.0,8585.0,72.61884,NRU,Oceania,11822.0,20.572999954223636,0.0,0.0,0.0,Insufficient data
Moldova,2022-09-30,589437.0,193894.64,11844.0,3896.0706,2241785.0,1101302.0,1071341.0,35.241642,MDA,Europe,3039986.0,37.47800064086914,14385.0,89.0,0.0,Insufficient data
Gambia,2022-09-30,12442.0,4719.1855,372.0,141.09766,815861.0,452514.0,357390.0,13.555615,GMB,Africa,2636472.0,17.985000610351562,50.0,1.0,0.0,Insufficient data
Burkina Faso,2022-09-30,21631.0,960.99176,387.0,17.193094,3740943.0,3074643.0,2133394.0,9.477944,BFA,Africa,22509038.0,17.041000366210938,503.0,0.0,0.0,Insufficient data
Angola,2022-09-30,103230.0,2896.869,1917.0,53.795383,22297104.0,14220830.0,7814121.0,21.928202,AGO,Africa,35635028.0,16.389999389648438,138.0,0.0,0.0,Insufficient data
Tonga,2022-09-30,16182.0,154036.53,12.0,114.22806,201263.0,87044.0,76604.0,72.91938,TON,Oceania,105053.0,20.72599983215332,218.0,0.0,0.0,Insufficient data
Belarus,2022-09-30,994037.0,108362.695,7118.0,775.95264,15754625.0,6437839.0,6332753.0,69.03507,BLR,Europe,9173240.0,40.19200134277344,0.0,0.0,0.0,Stable
Spain,2022-09-30,13497194.0,282200.5,116717.0,2440.329,95783130.0,41307428.0,40652736.0,84.997086,ESP,Europe,47828386.0,44.391998291015625,60794.0,695.0,0.0,Insufficient data
Romania,2022-09-30,3267370.0,170470.5,67016.0,3496.467,16827486.0,5474507.0,8114769.0,42.337685,ROU,Europe,19166776.0,42.39099884033203,51113.0,343.0,0.0,Improving
Albania,2022-09-30,330983.0,117053.81,3589.0,1269.2681,2978248.0,1337562.0,1263870.0,44.697403,ALB,Europe,2827614.0,35.94300079345703,3558.0,7.0,0.0,Insufficient data
Venezuela,2022-09-30,544687.0,19306.232,5814.0,206.0751,37860990.0,22157232.0,14287370.0,50.64106,VEN,South America,28213015.0,28.809999465942383,2406.0,18.0,0.0,Insufficient data
South Korea,2022-09-30,24769101.0,478329.44,28489.0,550.1664,129350824.0,44750790.0,44328590.0,85.60533,KOR,Asia,51782515.0,43.94400024414063,1522777.0,1549.0,330721.0,Insufficient data
Philippines,2022-09-30,3945566.0,34621.06,62916.0,552.0674,165883900.0,77705050.0,73122740.0,64.16282,PHL,Asia,113964343.0,24.86599922180176,66895.0,1052.0,0.0,Insufficient data
Vatican,2022-09-30,26.0,50682.26,0.0,0.0,,,,,VAT,Europe,513.0,59.875,0.0,0.0,0.0,Insufficient data
Niue,2022-09-30,80.0,43383.95,0.0,0.0,2628.0,1202.0,1150.0,62.364426,NIU,Oceania,1844.0,36.72100067138672,9.0,0.0,0.0,Insufficient data
Slovenia,2022-09-30,1171872.0,554016.06,8268.0,3908.793,2996643.0,1265802.0,1222225.0,57.782104,SVN,Europe,2115231.0,43.49700164794922,48810.0,105.0,0.0,Improving
Solomon Islands,2022-09-30,21544.0,27582.498,153.0,195.88388,529943.0,307951.0,204005.0,26.11849,SLB,Oceania,781075.0,20.030000686645508,0.0,0.0,0.0,Insufficient data
American Samoa,2022-09-30,8250.0,170577.89,34.0,702.9877,,,,,ASM,Oceania,48365.0,27.927000045776367,82.0,0.0,0.0,Insufficient data
Isle of Man,2022-09-30,38008.0,451680.38,116.0,1378.5236,189994.0,69560.0,67106.0,79.74759,IMN,Europe,84148.0,45.47600173950195,0.0,0.0,0.0,Insufficient data
United States Virgin Islands,2022-09-30,23154.0,267611.34,123.0,1421.6202,,,,,VIR,North America,86521.0,44.57099914550781,532.0,1.0,0.0,Insufficient data
Singapore,2022-09-30,1904102.0,337015.88,1619.0,286.55435,14695667.0,5135008.0,5090265.0,90.09497,SGP,Asia,5649888.0,34.87799835205078,67012.0,26.0,39513.0,Insufficient data
Chile,2022-09-30,4620377.0,236299.77,61141.0,3126.932,62390256.0,18070508.0,17680340.0,90.4225,CHL,South America,19553033.0,35.5260009765625,117703.0,696.0,433531.0,Improving
Pitcairn,2022-10-31,4.0,88888.89,0.0,0.0,,,,,PCN,Oceania,,,0.0,0.0,0.0,Insufficient data
Belize,2022-10-31,68943.0,171184.45,687.0,1705.8109,501313.0,251358.0,220794.0,54.822826,BLZ,North America,402741.0,25.520999908447266,117.0,4.0,0.0,Insufficient data
Wallis and Futuna,2022-10-31,3415.0,296930.7,7.0,608.6427,17959.0,7136.0,6794.0,59.073124,WLF,Oceania,11501.0,36.5989990234375,2654.0,0.0,0.0,Insufficient data
Isle of Man,2022-10-31,38008.0,451680.38,116.0,1378.5236,189994.0,69560.0,67106.0,79.74759,IMN,Europe,84148.0,45.47600173950195,0.0,0.0,0.0,Insufficient data
Germany,2022-10-31,35618058.0,423589.7,159019.0,1891.1421,188411650.0,64837304.0,63522660.0,75.54467,DEU,Europe,84086227.0,45.02399826049805,2616430.0,6250.0,2479007.0,Insufficient data
Nauru,2022-10-31,4610.0,389950.94,1.0,84.58806,25172.0,11522.0,8585.0,72.61884,NRU,Oceania,11822.0,20.572999954223636,0.0,0.0,0.0,Insufficient data
Liberia,2022-10-31,7999.0,1488.6577,294.0,54.71501,4179219.0,3692705.0,3511588.0,65.35258,LBR,Africa,5373297.0,18.18000030517578,24.0,0.0,0.0,Insufficient data
Bahrain,2022-10-31,689820.0,449845.44,1527.0,995.7873,3473779.0,1240891.0,1226411.0,79.97672,BHR,Asia,1533460.0,31.683000564575195,9908.0,7.0,2333.0,Insufficient data
Romania,2022-10-31,3286394.0,171463.06,67186.0,3505.3364,16827486.0,5474507.0,8114769.0,42.337685,ROU,Europe,19166776.0,42.39099884033203,19024.0,170.0,0.0,Improving
Zambia,2022-10-31,333669.0,16556.844,4017.0,199.3258,12008116.0,7540676.0,8082705.0,40.10684,ZMB,Africa,20152935.0,17.288000106811523,166.0,0.0,0.0,Insufficient data
Nepal,2022-10-31,1000556.0,33671.254,12019.0,404.46994,59118210.0,27290944.0,23389560.0,78.71182,NPL,Asia,29715435.0,24.356000900268555,814.0,1.0,0.0,Insufficient data
Lesotho,2022-10-31,34490.0,15086.75,706.0,308.82126,1077116.0,924248.0,872661.0,38.172276,LSO,Africa,2286112.0,21.263999938964844,0.0,0.0,0.0,Insufficient data
China,2022-10-31,8947475.0,6278.1387,28518.0,20.01011,3439802000.0,1302773000.0,1271711000.0,89.231636,CHN,Asia,1425179562.0,38.53400039672852,1328999.0,2018.0,2891000.0,Insufficient data
Guinea-Bissau,2022-10-31,8848.0,4202.2573,176.0,83.5892,592609.0,543650.0,361350.0,17.16191,GNB,Africa,2105535.0,18.732999801635746,17.0,0.0,0.0,Insufficient data
Niger,2022-10-31,9428.0,372.4719,314.0,12.405194,7042134.0,5935299.0,5176311.0,20.450045,NER,Africa,25311978.0,15.10200023651123,20.0,1.0,0.0,Insufficient data
Andorra,2022-10-31,46535.0,583715.94,155.0,1944.2563,154320.0,57898.0,53482.0,67.085625,AND,Europe,79722.0,42.83200073242188,308.0,0.0,0.0,Insufficient data
Malta,2022-10-31,115339.0,218364.84,829.0,1569.4991,1343194.0,478271.0,471085.0,89.187874,MLT,Europe,528194.0,39.74599838256836,773.0,4.0,7081.0,Stable
East Timor,2022-10-31,23301.0,17016.736,138.0,100.781494,1856567.0,859542.0,758817.0,55.41646,TLS,Asia,1369299.0,20.63999938964844,44.0,0.0,0.0,Insufficient data
Iceland,2022-10-31,204895.0,538675.7,117.0,307.59686,805469.0,309770.0,290193.0,76.292694,ISL,Europe,380368.0,35.74700164794922,1264.0,0.0,0.0,Improving
Vatican,2022-10-31,26.0,50682.26,0.0,0.0,,,,,VAT,Europe,513.0,59.875,0.0,0.0,0.0,Insufficient data
Serbia,2022-10-31,2403249.0,353876.16,17235.0,2537.8374,8534688.0,3354075.0,3278198.0,48.271156,SRB,Europe,6791215.0,43.67499923706055,43719.0,235.0,0.0,Insufficient data
Qatar,2022-10-31,468737.0,162054.45,684.0,236.47643,7584081.0,2844654.0,2844654.0,98.347015,QAT,Asia,2892466.0,32.45800018310547,18289.0,2.0,0.0,Insufficient data
Madagascar,2022-10-31,66746.0,2192.9043,1411.0,46.357655,2069585.0,1793522.0,1722381.0,5.658791,MDG,Africa,30437261.0,18.718000411987305,70.0,1.0,0.0,Insufficient data
Morocco,2022-10-31,1265589.0,33903.58,16281.0,436.14804,55307388.0,25008404.0,23506544.0,62.97115,MAR,Africa,37329068.0,28.875,654.0,3.0,0.0,Insufficient data
Malawi,2022-10-31,88099.0,4283.152,2683.0,130.44072,5619203.0,3748590.0,2949082.0,14.337695,MWI,Africa,20568731.0,17.334999084472656,75.0,1.0,0.0,Insufficient data
Brazil,2022-10-31,34824069.0,165587.3,688091.0,3271.8499,473103000.0,187385660.0,172340240.0,81.94721,BRA,South America,210306411.0,33.50600051879883,169879.0,2164.0,23242.0,Improving
Bhutan,2022-10-31,62380.0,79880.04,21.0,26.891325,2011426.0,699116.0,677669.0,86.778175,BTN,Asia,780921.0,28.809999465942383,305.0,0.0,0.0,Insufficient data
Afghanistan,2022-10-31,202993.0,5002.434,7821.0,192.73589,12055358.0,11084618.0,10386823.0,25.596643,AFG,Asia,40578847.0,16.75200080871582,3926.0,22.0,0.0,Insufficient data
Peru,2022-10-31,4155286.0,124129.41,216972.0,6481.529,85289480.0,30012276.0,28307008.0,84.56054,PER,South America,33475436.0,29.09600067138672,12201.0,433.0,686772.0,Improving
Guadeloupe,2022-10-31,196270.0,510187.1,993.0,2581.2188,,,,,GLP,North America,384702.0,45.86299896240234,1056.0,3.0,0.0,Insufficient data
Georgia,2022-10-31,1802358.0,474956.94,16873.0,4446.3687,2930677.0,1654504.0,1276173.0,33.62968,GEO,Asia,3794782.0,36.63399887084961,10807.0,12.0,0.0,Insufficient data
Ireland,2022-10-31,1673020.0,327400.22,8156.0,1596.0814,11086517.0,4106383.0,4061019.0,79.47176,IRL,Europe,5110015.0,37.99700164794922,9134.0,140.0,17259.0,Stable
Slovenia,2022-10-31,1233701.0,583246.44,8486.0,4011.855,2996643.0,1265802.0,1222225.0,57.782104,SVN,Europe,2115231.0,43.49700164794922,61829.0,218.0,0.0,Improving
El Salvador,2022-10-31,201785.0,32129.752,4230.0,673.53296,11289175.0,4652597.0,4344286.0,69.17305,SLV,North America,6280316.0,26.51000022888184,0.0,1.0,0.0,Insufficient data
